"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES"
"USW00094789","2020-02-16","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   72",",,W","  -10",",,W","","","","","  -28",",,W","10220",",,W","10224",",,W","    6",",,W","   42",",,W","","","","","","","","","   68",",,W","   51",",,W","   79",",,W","","","","","","","  210",",,W","  210",",,W","","","","","","","","","  107",",,W","  130",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-02-17","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  106",",,W","   11",",,W","","","","","  -22",",,W","10244",",,W","10237",",,W","   22",",,W","   25",",,W","","","","","","","","","   60",",,W","   33",",,W","   89",",,W","","","","","","","   50",",,W","  240",",,W","","","","","","","","","   67",",,W","   85",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-02-18","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","   94",",,W","   22",",,W","","","","","   22",",,W","10224",",,W","10203",",,W","   44",",,W","   47",",,W","","","","","","","","","   79",",,W","   52",",,W","  100",",,W","","","","","","","  100",",,W","  100",",,W","","","","","","","","","   98",",,W","  125",",,W","","","","","    1",",,W","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-02-19","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  106",",,W","    6",",,W","","","","","  -50",",,W","10230",",,W","10224",",,W","   22",",,W","   67",",,W","","","","","","","","","   46",",,W","   26",",,W","   93",",,W","","","","","","","  310",",,W","  320",",,W","","","","","","","","","  116",",,W","  157",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-02-20","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   28",",,W","  -32",",,W","","","",""," -111",",,W","10305",",,W","10295",",,W","  -33",",,W","   62",",,W","","","","","","","","","   42",",,W","   32",",,W","   54",",,W","","","","","","","  340",",,W","  340",",,W","","","","","","","","","  107",",,W","  134",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-02-21","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   22",",,W","  -66",",,W","","","",""," -144",",,W","10312",",,W","10305",",,W","  -56",",,W","   58",",,W","","","","","","","","","   40",",,W","   23",",,W","   55",",,W","","","","","","","  330",",,W","  330",",,W","","","","","","","","","  103",",,W","  125",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-02-22","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  100",",,W","  -10",",,W","","","","","  -94",",,W","10244",",,W","10240",",,W","   -6",",,W","   59",",,W","","","","","","","","","   39",",,W","   19",",,W","   62",",,W","","","","","","","  260",",,W","  260",",,W","","","","","","","","","   89",",,W","  112",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-02-23","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","  -10",",,W","","","","","  -39",",,W","10217",",,W","10210",",,W","   17",",,W","   52",",,W","","","","","","","","","   54",",,W","   22",",,W","   73",",,W","","","","","","","  180",",,W","  200",",,W","","","","","","","","","   89",",,W","  103",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-02-24","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","   11",",,W","","","","","   22",",,W","10169",",,W","10163",",,W","   50",",,W","   29",",,W","","","","","","","","","   77",",,W","   45",",,W","  100",",,W","","","","","","","  190",",,W","  190",",,W","","","","","","","","","   63",",,W","   72",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-02-25","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   48",",,W,2400","    0",",,W,2400","    0",",,W,2400","   94",",,W","   56",",,W","","","","","   72",",,W","10122",",,W","10112",",,W","   72",",,W","   23",",,W","","","","","","","","","   97",",,W","   83",",,W","  100",",,W","","","","","","","  190",",,W","  180",",,W","","","","","","","","","   54",",,W","   58",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-02-26","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","   61",",,W","","","","","   72",",,W","10115",",,W","10112",",,W","   78",",,W","   48",",,W","","","","","","","","","   98",",,W","   90",",,W","  100",",,W","","","","","","","   90",",,W","   90",",,W","","","","","","","","","  112",",,W","  143",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-02-27","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","  254",",,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","   -5",",,W","","","","","  -28",",,W","10014",",,W"," 9990",",,W","   22",",,W","  123",",,W","","","","","","","","","   61",",,W","   37",",,W","  100",",,W","","","","","","","  280",",,W","  280",",,W","","","","","","","","","  183",",,W","  233",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-02-28","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   56",",,W","  -16",",,W","","","","","  -89",",,W","10108",",,W","10102",",,W","  -17",",,W","   98",",,W","","","","","","","","","   44",",,W","   34",",,W","   58",",,W","","","","","","","  260",",,W","  240",",,W","","","","","","","","","  148",",,W","  188",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-02-29","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0","T,,W,2400","    0","T,,W,2400","    0",",,W,2400","   28",",,W","  -32",",,W","","","","","","","","","","","","","   81",",,W","","","","","","","","","   40",",,W","   34",",,W","   49",",,W","","","","","","","  310",",,W","  310",",,W","","","","","","","","","  130",",,W","  170",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-03-01","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   67",",,W","  -38",",,W","","","","","  -89",",,W","10203",",,W","10190",",,W","  -17",",,W","   64",",,W","","","","","","","","","   47",",,W","   30",",,W","   70",",,W","","","","","","","  320",",,W","  310",",,W","","","","","","","","","  143",",,W","  174",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-03-02","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  106",",,W","    0",",,W","","","","","   28",",,W","10146",",,W","10152",",,W","   56",",,W","   72",",,W","","","","","","","","","   76",",,W","   66",",,W","   85",",,W","","","","","","","  180",",,W","  180",",,W","","","","","","","","","  139",",,W","  179",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-03-03","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   71",",,W,2400","    0",",,W,2400","    0",",,W,2400","  117",",,W","   56",",,W","","","","","   78",",,W","10044",",,W","10047",",,W","   83",",,W","   47",",,W","","","","","","","","","   93",",,W","   80",",,W","  100",",,W","","","","","","","  260",",,W","  270",",,W","","","","","","","","","  148",",,W","  201",",,W","","","","","    1",",,W","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-03-04","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","   67",",,W","","","","","    0",",,W","10075",",,W","10054",",,W","   56",",,W","   89",",,W","","","","","","","","","   51",",,W","   31",",,W","   74",",,W","","","","","","","  270",",,W","  270",",,W","","","","","","","","","  143",",,W","  192",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-03-05","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  100",",,W","   39",",,W","","","","","  -17",",,W","10190",",,W","10176",",,W","   33",",,W","   58",",,W","","","","","","","","","   59",",,W","   36",",,W","   89",",,W","","","","","","","  330",",,W","  310",",,W","","","","","","","","","  116",",,W","  152",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-03-06","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   18",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","    6",",,W","","","","","   22",",,W","10125",",,W","10125",",,W","   39",",,W","   49",",,W","","","","","","","","","   85",",,W","   69",",,W","  100",",,W","","","","","","","   30",",,W","   30",",,W","","","","","","","","","   98",",,W","  125",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-03-07","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","   22",",,W","","","","","  -89",",,W","10220",",,W","10196",",,W","    6",",,W","   89",",,W","","","","","","","","","   43",",,W","   15",",,W","   86",",,W","","","","","","","  340",",,W","  340",",,W","","","","","","","","","  161",",,W","  192",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-03-08","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","    6",",,W","","","","","  -50",",,W","10298",",,W","10291",",,W","   28",",,W","   57",",,W","","","","","","","","","   42",",,W","   26",",,W","   56",",,W","","","","","","","  240",",,W","  250",",,W","","","","","","","","","   98",",,W","  116",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-03-09","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  178",",,W","   39",",,W","","","","","   22",",,W","10268",",,W","10264",",,W","   67",",,W","   51",",,W","","","","","","","","","   62",",,W","   33",",,W","   83",",,W","","","","","","","  250",",,W","  240",",,W","","","","","","","","","   94",",,W","  112",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-03-10","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  178",",,W","   61",",,W","","","","","   78",",,W","10176",",,W","10179",",,W","   94",",,W","   50",",,W","","","","","","","","","   76",",,W","   58",",,W","   86",",,W","","","","","","","  330",",,W","  340",",,W","","","","","","","","","  116",",,W","  148",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-03-11","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","   50",",,W","","","","","    6",",,W","10190",",,W","10179",",,W","   56",",,W","   38",",,W","","","","","","","","","   56",",,W","   33",",,W","   70",",,W","","","","","","","  310",",,W","  320",",,W","","","","","","","","","  130",",,W","  152",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-03-12","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   13",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","   28",",,W","","","","","   44",",,W","10207",",,W","10196",",,W","   56",",,W","   45",",,W","","","","","","","","","   88",",,W","   77",",,W","  100",",,W","","","","","","","   90",",,W","   90",",,W","","","","","","","","","   94",",,W","  116",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-03-13","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   76",",,W,2400","    0",",,W,2400","    0",",,W,2400","  217",",,W","   78",",,W","","","","","   56",",,W","10122",",,W","10112",",,W","  100",",,W","   81",",,W","","","","","","","","","   68",",,W","   18",",,W","  100",",,W","","","","","","","  270",",,W","  260",",,W","","","","","","","","","  143",",,W","  206",",,W","","","","","    1",",,W","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-03-14","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","   61",",,W","","","","","  -50",",,W","10261",",,W","10244",",,W","   39",",,W","   72",",,W","","","","","","","","","   36",",,W","   29",",,W","   44",",,W","","","","","","","  320",",,W","  320",",,W","","","","","","","","","  143",",,W","  179",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-03-15","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","   44",",,W","","","","","  -44",",,W","10308",",,W","10295",",,W","   28",",,W","   48",",,W","","","","","","","","","   46",",,W","   25",",,W","   73",",,W","","","","","","","  360",",,W","   10",",,W","","","","","","","","","   89",",,W","  107",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-03-16","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   72",",,W","    0",",,W","","","","","  -44",",,W","10342",",,W","10339",",,W","   11",",,W","   59",",,W","","","","","","","","","   58",",,W","   36",",,W","   82",",,W","","","","","","","  120",",,W","  180",",,W","","","","","","","","","   81",",,W","  130",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-03-17","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   46",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","   50",",,W","","","","","   56",",,W","10227",",,W","10224",",,W","   72",",,W","   42",",,W","","","","","","","","","   86",",,W","   54",",,W","  100",",,W","","","","","","","  320",",,W","  260",",,W","","","","","","","","","   89",",,W","  112",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-03-18","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    3",",,W,2400","    0",",,W,2400","    0",",,W,2400","  100",",,W","   44",",,W","","","","","    0",",,W","10308",",,W","10298",",,W","   44",",,W","   45",",,W","","","","","","","","","   59",",,W","   44",",,W","   86",",,W","","","","","","","  330",",,W","  320",",,W","","","","","","","","","  103",",,W","  139",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2020-03-19","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","  272",",,W,2400","    0",",,W,2400","    0",",,W,2400","  117",",,W","   61",",,W","","","","","   72",",,W","10244",",,W","10240",",,W","   78",",,W","   39",",,W","","","","","","","","","   93",",,W","   74",",,W","  100",",,W","","","","","","","   40",",,W","   20",",,W","","","","","","","","","   76",",,W","   94",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
